identifier,latitude,longitude,type,nav_type,usage,region
GARDI,32.773741666666666,-84.97588833333333,WAYPOINT,R,L,ENRT
GARDN,40.0505,-78.90283333333333,WAYPOINT,W,,ENRT
GARDR,32.45733333333333,-77.8705,WAYPOINT,W,,ENRT
GARDS,30.05125333333333,-97.941285,WAYPOINT,C,L,ENRT
GARDY,34.253565,-117.54190666666666,WAYPOINT,C,L,ENRT
GARED,38.690068333333336,-76.02032666666666,WAYPOINT,C,L,ENRT
GAREN,41.287955,-85.06733833333334,WAYPOINT,C,L,ENRT
GAREY,34.159798333333335,-117.22600666666666,WAYPOINT,C,L,ENRT
GARIC,33.87247333333333,-77.97561,WAYPOINT,W,B,ENRT
GARIE,41.00795333333333,-80.33578166666666,WAYPOINT,W,,ENRT
GARII,48.05671666666667,-126.58357,WAYPOINT,W,,ENRT
GARLE,36.25034,-86.75883166666667,WAYPOINT,W,,ENRT
GARNE,33.87269166666667,-116.56845666666666,WAYPOINT,R,L,ENRT
GARNO,44.501295,-95.90661666666666,WAYPOINT,R,,ENRT
GARNR,29.058163333333333,-99.800405,WAYPOINT,R,,ENRT
GAROT,39.3,-113.25,WAYPOINT,W,H,ENRT
GAROW,37.521883333333335,-122.07617166666667,WAYPOINT,W,,ENRT
GARRD,41.15539166666667,-72.05326333333333,WAYPOINT,C,L,ENRT
GARRS,58.31763333333333,-161.33862333333335,WAYPOINT,C,B,ENRT
GARRY,37.31766666666667,150.52066666666667,WAYPOINT,W,,ENRT
GARSA,40.700935,-122.021145,WAYPOINT,C,L,ENRT
GARSE,39.434295,-82.21785666666666,WAYPOINT,W,,ENRT
GARTS,31.092065,-88.48511333333333,WAYPOINT,W,L,ENRT
GARTT,42.792415,-89.20045666666667,WAYPOINT,C,L,ENRT
GARVE,42.34311,-71.041795,WAYPOINT,W,,ENRT
GARZO,38.325606666666665,-82.189115,WAYPOINT,R,,ENRT
GARZZ,20.467333333333332,-157.23433333333332,WAYPOINT,W,,ENRT
GASEC,30.807006666666666,-96.584125,WAYPOINT,C,L,ENRT
GASGE,36.486685,-87.63426666666666,WAYPOINT,W,,ENRT
GASHE,44.98374666666667,-121.20205,WAYPOINT,C,L,ENRT
GASME,32.52333333333333,-117.26666666666667,WAYPOINT,W,,ENRT
GASPR,27.52199,-83.16902666666667,WAYPOINT,R,,ENRT
GASRE,35.088586666666664,-120.625955,WAYPOINT,R,,ENRT
GASSE,42.25769833333333,-71.85291833333333,WAYPOINT,C,,ENRT
GASSI,40.569665,-119.06767,WAYPOINT,R,H,ENRT
GASSY,43.408876666666664,-73.95847333333333,WAYPOINT,W,L,ENRT
GASTO,60.939726666666665,-151.04052666666666,WAYPOINT,C,B,ENRT
GATBE,42.286265,-86.319835,WAYPOINT,W,,ENRT
GATBY,39.25667,-76.10030666666667,WAYPOINT,C,L,ENRT
GATER,34.1881,-99.45756833333333,WAYPOINT,R,,ENRT
GATEY,45.667973333333336,-111.22417333333334,WAYPOINT,C,L,ENRT
GATEZ,32.25787833333333,-111.07652333333333,WAYPOINT,R,,ENRT
GATHR,39.651805,-77.16761833333334,WAYPOINT,C,L,ENRT
GATKY,29.251041666666666,-90.75274833333333,WAYPOINT,C,,ENRT
GATTR,38.943018333333335,-101.44183666666666,WAYPOINT,W,,ENRT
GATTY,37.98634166666667,-94.75588,WAYPOINT,W,,ENRT
GATZY,34.77539,-93.102045,WAYPOINT,R,L,ENRT
GAULE,38.11832,-81.17096166666667,WAYPOINT,C,L,ENRT
GAULS,39.60183833333333,-87.96727,WAYPOINT,W,L,ENRT
GAUSE,33.904285,-117.274435,WAYPOINT,R,,ENRT
GAUZY,36.82163166666667,-82.07406666666667,WAYPOINT,W,L,ENRT
GAVDE,13.65527,144.95873833333334,WAYPOINT,W,,ENRT
GAVGE,48.42593,-101.389745,WAYPOINT,R,,ENRT
GAWKS,27.175563333333333,-83.08586166666667,WAYPOINT,W,B,ENRT
GAWWY,46.038725,-119.040965,WAYPOINT,R,L,ENRT
GAYEB,41.12643166666667,-95.92508,WAYPOINT,R,,ENRT
GAYED,38.78817166666666,-81.60693,WAYPOINT,W,,ENRT
GAYEL,41.404015,-74.35428666666667,WAYPOINT,C,B,ENRT
GAYER,35.30596666666667,-78.84139833333333,WAYPOINT,R,,ENRT
GAYET,43.652155,-70.04057,WAYPOINT,W,,ENRT
GAYLE,43.489603333333335,-87.00218,WAYPOINT,W,L,ENRT
GAYLR,32.42033333333333,-80.775215,WAYPOINT,W,,ENRT
GAYRE,26.067488333333333,-97.60146833333333,WAYPOINT,R,,ENRT
GAYTE,43.58796666666667,-118.49115833333333,WAYPOINT,C,L,ENRT
GAYTR,25.78434,-80.72399,WAYPOINT,W,,ENRT
GAZEL,31.992313333333332,-80.78529333333333,WAYPOINT,R,,ENRT
GAZJY,41.40707,-82.85850666666667,WAYPOINT,W,,ENRT
GB,38.25098833333333,-98.85352333333333,NDB,,,
GBEES,38.69245333333333,-85.16883833333333,WAYPOINT,C,H,ENRT
GBERG,37.934871666666666,-80.68421333333333,WAYPOINT,W,,ENRT
GBINS,33.56789,-64.72368333333333,WAYPOINT,W,,ENRT
GBLIN,37.31733333333333,-114.757,WAYPOINT,W,,ENRT
GBN,32.953755,-112.67123,VOR_DME,K,,
GBSON,29.667318333333334,-91.037395,WAYPOINT,C,,ENRT
GC,44.26920833333333,-105.52000833333334,NDB,,,
GCC,44.34199666666667,-105.539425,VOR_DME,K,,
GCK,37.91806833333333,-100.72167166666667,VOR_DME,K,,
GCN,35.956205,-112.14096166666667,VOR_DME,K,,
GCR,60.49258666666667,-145.47134666666668,NDB,,,
GCV,31.09211,-88.48501,VOR_DME,K,,
GDALE,33.538333333333334,-112.23716666666667,WAYPOINT,W,,ENRT
GDBOY,40.143295,-121.20285666666666,WAYPOINT,W,,ENRT
GDBYE,44.508968333333335,-120.02260666666666,WAYPOINT,W,,ENRT
GDE,30.06895,-94.20662166666666,NDB,,,
GDGET,38.775486666666666,-113.84226333333334,WAYPOINT,W,H,ENRT
GDM,42.540886666666665,-72.05491333333333,VOR_DME,K,,
GEARS,37.101205,-77.387405,WAYPOINT,W,H,ENRT
GEAST,35.64116166666667,-97.207575,WAYPOINT,R,,ENRT
GEAUX,38.8405,-79.49216666666666,WAYPOINT,W,,ENRT
GEBEL,43.79094333333333,-98.075185,WAYPOINT,R,,ENRT
GEBNE,19.639788333333332,-154.500505,WAYPOINT,C,B,ENRT
GEBTE,46.85650166666667,-120.50286333333334,WAYPOINT,C,L,ENRT
GEBUW,34.950995,-117.78912833333334,WAYPOINT,R,,ENRT
GECAL,29.421361666666666,-65.419485,WAYPOINT,W,B,ENRT
GECEY,56.905831666666664,-132.88905666666668,WAYPOINT,W,,ENRT
GECHE,32.90850833333333,-80.38831,WAYPOINT,W,,ENRT
GECKE,32.473728333333334,-102.98866666666666,WAYPOINT,R,L,ENRT
GECKO,21.188683333333334,-158.30586833333334,WAYPOINT,C,B,ENRT
GECRE,46.89241333333333,-92.53671833333334,WAYPOINT,R,L,ENRT
GEDAF,30.267533333333333,-87.32518666666667,WAYPOINT,W,,ENRT
GEDDY,40.535201666666666,-81.82261,WAYPOINT,W,,ENRT
GEDEC,39.640148333333336,-88.757515,WAYPOINT,W,,ENRT
GEDIC,40.141016666666665,-73.201165,WAYPOINT,C,B,ENRT
GEDNY,31.339453333333335,-89.35524833333334,WAYPOINT,W,,ENRT
GEDSE,40.734386666666666,-76.32282166666667,WAYPOINT,W,,ENRT
GEE,42.83397166666666,-77.72631666666666,VOR_DME,K,,
GEEAR,29.343228333333332,-93.88462,WAYPOINT,W,,ENRT
GEECE,15.0,-63.25,WAYPOINT,W,B,ENRT
GEEGS,36.07225,-115.33717666666666,WAYPOINT,W,,ENRT
GEEKY,32.274386666666665,-99.883515,WAYPOINT,W,,ENRT
GEEMC,31.935011666666668,-96.42456,WAYPOINT,W,,ENRT
GEEMO,39.04317666666667,-76.50588833333333,WAYPOINT,C,L,ENRT
GEEOO,36.43499333333333,-113.61704333333333,WAYPOINT,W,,ENRT
GEEOP,44.45046166666667,-92.55783333333333,WAYPOINT,W,,ENRT
GEEPS,36.61835,-80.55900166666666,WAYPOINT,W,,ENRT
GEERI,39.94328333333333,-76.28983166666667,WAYPOINT,C,L,ENRT
GEEYE,30.621666666666666,-82.30333333333333,WAYPOINT,W,,ENRT
GEEYY,34.835298333333334,-91.17461166666666,WAYPOINT,W,H,ENRT
GEF,30.550805,-83.77654666666666,VOR_DME,K,,
GEFAW,44.568043333333335,-92.301655,WAYPOINT,W,,ENRT
GEFFS,39.00831,-80.80830833333333,WAYPOINT,C,H,ENRT
GEFRC,41.79238333333333,-81.47585166666667,WAYPOINT,W,,ENRT
GEG,47.55896833333333,-117.62279833333334,VOR_DME,K,,
GEGME,41.90445,-110.72004333333334,WAYPOINT,C,L,ENRT
GEGPE,32.326095,-98.25782,WAYPOINT,W,,ENRT
GEGRE,32.67521833333333,-97.033455,WAYPOINT,R,,ENRT
GEHJY,38.66940833333334,-90.27078666666667,WAYPOINT,R,,ENRT
GEHOL,39.151268333333334,-80.36836,WAYPOINT,W,,ENRT
GEHRG,37.938233333333336,-72.5078,WAYPOINT,W,,ENRT
GEIKI,58.62495666666667,-136.43850166666667,WAYPOINT,W,,ENRT
GEJYU,38.78630833333333,-107.68460333333333,WAYPOINT,C,L,ENRT
GEKME,32.408451666666664,-81.57236166666667,WAYPOINT,R,,ENRT
GELAW,41.94090166666667,-73.67361166666667,WAYPOINT,C,L,ENRT
GELDE,26.622128333333333,-79.65947,WAYPOINT,W,,ENRT
GELGE,40.28894833333333,-109.91902166666667,WAYPOINT,W,,ENRT
GELNE,32.60093166666667,-96.31670333333334,WAYPOINT,W,,ENRT
GELPE,48.10299166666667,-97.55075666666667,WAYPOINT,W,,ENRT
GELRE,64.38570333333334,-165.98617166666668,WAYPOINT,R,L,ENRT
GEMBE,48.07059,-97.38784833333334,WAYPOINT,R,,ENRT
GEMGE,39.955373333333334,-74.05316833333333,WAYPOINT,W,,ENRT
GEMJO,27.754771666666667,-97.35961666666667,WAYPOINT,C,,ENRT
GEMKY,37.220665,-106.306615,WAYPOINT,C,L,ENRT
GEMTE,39.95070166666667,-74.28503666666667,WAYPOINT,R,,ENRT
GEMVE,32.37134833333333,-80.25666666666666,WAYPOINT,R,,ENRT
GENCO,25.672333333333334,-161.688,WAYPOINT,W,,ENRT
GENEE,29.590556666666668,-98.64301666666667,WAYPOINT,W,,ENRT
GENEO,45.085895,-94.45238333333333,WAYPOINT,W,L,ENRT
GENET,36.23659166666667,-94.43475,WAYPOINT,C,L,ENRT
GENEY,47.671263333333336,-117.33816333333333,WAYPOINT,W,,ENRT
GENFU,55.38644,-163.10346333333334,WAYPOINT,C,L,ENRT
GENIE,39.83932166666666,-84.02035666666667,WAYPOINT,R,,ENRT
GENNA,40.773183333333336,-69.39203333333333,WAYPOINT,W,,ENRT
GENNE,38.709075,-119.63447,WAYPOINT,R,H,ENRT
GENNI,48.27187,-100.53672666666667,WAYPOINT,R,,ENRT
GENNO,27.48892,-97.78759666666667,WAYPOINT,R,,ENRT
GENNY,27.557306666666666,-97.43793,WAYPOINT,W,,ENRT
GENOA,33.333333333333336,-94.0,WAYPOINT,W,,ENRT
GENOD,35.551006666666666,-81.94284166666667,WAYPOINT,C,L,ENRT
GENSO,41.357391666666665,-90.24219666666667,WAYPOINT,C,L,ENRT
GENTS,37.72466166666667,-89.39326166666666,WAYPOINT,W,L,ENRT
GENUS,38.32514833333333,-84.55111166666667,WAYPOINT,C,L,ENRT
GEP,45.140745,-93.370575,VOR_DME,K,,
GEPCE,31.589491666666667,-110.49021666666667,WAYPOINT,R,,ENRT
GEPKE,36.76997,-77.50135333333333,WAYPOINT,C,L,ENRT
GEPRE,28.20797,-80.61761666666666,WAYPOINT,R,,ENRT
GEQUE,39.08652166666667,-80.29291833333333,WAYPOINT,W,H,ENRT
GERBS,41.77331,-84.4217,WAYPOINT,R,H,ENRT
GERCO,44.974023333333335,-83.38701166666667,WAYPOINT,W,,ENRT
GERDE,61.89241166666667,-153.39121833333334,WAYPOINT,W,,ENRT
GERGN,38.92460666666667,-77.12119666666666,WAYPOINT,C,,ENRT
GERHE,47.893211666666666,-103.491585,WAYPOINT,C,L,ENRT
GERIT,41.75687833333333,-89.61675833333334,WAYPOINT,W,,ENRT
GERKS,58.50924166666667,-151.41674166666667,WAYPOINT,R,L,ENRT
GERME,34.22516666666667,-114.67083333333333,WAYPOINT,W,,ENRT
GERNE,33.004805,-117.15216,WAYPOINT,R,,ENRT
GEROA,21.33711,-65.83687166666667,WAYPOINT,W,B,ENRT
GERON,40.058323333333334,-102.992325,WAYPOINT,R,L,ENRT
GEROT,24.039841666666668,-75.95218666666666,WAYPOINT,C,B,ENRT
GERRD,48.63876,-122.48674166666666,WAYPOINT,W,,ENRT
GERTL,33.93551,-116.50809833333334,WAYPOINT,W,,ENRT
GERTS,39.055005,-99.22389166666666,WAYPOINT,W,,ENRT
GERZU,35.20485333333333,-87.10070666666667,WAYPOINT,W,,ENRT
GESKE,32.88502833333333,-96.10252333333334,WAYPOINT,R,,ENRT
GESME,33.452086666666666,-118.37583333333333,WAYPOINT,R,,ENRT
GESNR,30.401296666666667,-94.70001,WAYPOINT,C,,ENRT
GESRT,33.152928333333335,-111.68991666666666,WAYPOINT,W,,ENRT
GESSE,55.53619666666667,-159.87339666666668,WAYPOINT,W,L,ENRT
GESSO,17.489626666666666,-65.77381333333334,WAYPOINT,C,B,ENRT
GESTI,55.426245,-131.9584,WAYPOINT,C,B,ENRT
GESTS,34.288963333333335,-86.06782833333334,WAYPOINT,C,L,ENRT
GETCH,43.167858333333335,-86.05051,WAYPOINT,W,L,ENRT
GETER,38.704996666666666,-122.9746,WAYPOINT,C,L,ENRT
GETLY,39.92019333333333,-82.909065,WAYPOINT,W,,ENRT
GETME,34.01806666666667,-87.17141166666667,WAYPOINT,R,H,ENRT
GETNG,48.42176166666667,-119.52316333333333,WAYPOINT,W,H,ENRT
GETRO,29.500208333333333,-67.44281333333333,WAYPOINT,R,,ENRT
GETRR,32.17637666666667,-84.85799166666666,WAYPOINT,R,,ENRT
GETTA,38.089145,-85.58673333333333,WAYPOINT,W,,ENRT
GETVE,34.93870166666667,-92.01798,WAYPOINT,R,,ENRT
GEUMS,30.356725,-81.455655,WAYPOINT,R,,ENRT
GEVDE,30.138235,-95.13516166666666,WAYPOINT,W,,ENRT
GEVGE,48.400025,-101.32140166666667,WAYPOINT,R,,ENRT
GEVKE,40.03518,-83.73582166666667,WAYPOINT,W,,ENRT
GEVOW,36.1355,-115.40183333333333,WAYPOINT,W,,ENRT
GEVTE,30.542005,-88.78927666666667,WAYPOINT,R,,ENRT
GEY,44.50691166666667,-108.07641666666666,NDB,,,
GEYEP,31.959148333333335,-98.42021,WAYPOINT,W,,ENRT
GEYHY,64.57399833333334,-156.66674333333333,WAYPOINT,C,L,ENRT
GEZZR,28.116795,-82.68709166666666,WAYPOINT,W,,ENRT
GF,47.841211666666666,-97.17557666666667,NDB,,,
GFALS,43.33826333333333,-73.60698666666667,WAYPOINT,W,,ENRT
GFFFT,32.89103,-77.77639666666667,WAYPOINT,W,,ENRT
GFK,47.9529,-97.184555,VOR_DME,K,,
GFOUR,33.26895,-111.50476833333333,WAYPOINT,W,,ENRT
GFROG,30.403905,-86.68552,WAYPOINT,R,,ENRT
GFS,35.12535333333334,-115.17253166666667,VOR_DME,K,,
GG,32.45330666666667,-94.79188,NDB,,,
GGABI,58.31823833333333,-134.702405,WAYPOINT,W,,ENRT
GGF,40.869231666666664,-101.72493666666666,NDB,,,
GGG,32.41732,-94.75191666666667,VOR_DME,K,,
GGLEN,48.46803666666667,-106.30871,WAYPOINT,W,,ENRT
GGOLD,34.93944166666667,-97.82053333333333,WAYPOINT,W,,ENRT
GGRBI,49.0,-109.4548,WAYPOINT,W,H,ENRT
GGRIZ,30.043005,-95.11854833333334,WAYPOINT,W,,ENRT
GGW,48.209183333333335,-106.62191833333333,VOR_DME,K,,
GHABY,37.804,-115.05216666666666,WAYPOINT,W,,ENRT
GHANN,22.0,-75.16666666666667,WAYPOINT,W,B,ENRT
GHATS,36.801125,-84.56707333333334,WAYPOINT,C,H,ENRT
GHAWK,37.75083333333333,-76.25745,WAYPOINT,W,,ENRT
GHEER,38.78602,-121.85308,WAYPOINT,W,,ENRT
GHENT,44.46799166666667,-95.82574666666666,WAYPOINT,W,L,ENRT
GHJ,35.18821666666667,-81.15471333333333,NDB,,,
GHOST,35.253515,-98.20828833333333,WAYPOINT,W,,ENRT
GIACO,64.11791833333334,-145.49169166666667,WAYPOINT,R,,ENRT
GIBAR,32.08935666666667,-102.30741833333333,WAYPOINT,R,,ENRT
GIBBE,42.52386166666667,-77.000565,WAYPOINT,C,L,ENRT
GIBBS,27.571206666666665,-82.275045,WAYPOINT,C,L,ENRT
GIBBZ,38.95947833333334,-77.755755,WAYPOINT,C,,ENRT
GIBDE,29.4576,-98.220575,WAYPOINT,W,,ENRT
GIBEC,39.92289,-78.500535,WAYPOINT,W,,ENRT
GIBER,43.119615,-85.17042,WAYPOINT,W,,ENRT
GIBIE,36.75766,-75.94175333333334,WAYPOINT,W,,ENRT
GIBLE,32.69056333333333,-80.19155166666667,WAYPOINT,R,,ENRT
GIBSI,41.38713666666666,-83.29322333333333,WAYPOINT,W,,ENRT
GIBSN,38.709965,-92.40385666666667,WAYPOINT,C,L,ENRT
GIBSS,35.99052666666667,-81.83653,WAYPOINT,C,,ENRT
GIBVE,35.203313333333334,-86.187245,WAYPOINT,W,,ENRT
GICAY,46.05543,-98.492105,WAYPOINT,C,L,ENRT
GICEK,20.703501666666668,-157.13458,WAYPOINT,R,,ENRT
GICEL,40.017885,-78.44001333333334,WAYPOINT,W,,ENRT
GICGE,32.956895,-111.70883666666667,WAYPOINT,C,L,ENRT
GICHI,48.109033333333336,-98.90752333333333,WAYPOINT,W,L,ENRT
GICHY,52.64096833333333,174.567845,WAYPOINT,R,,ENRT
GICYE,41.98559,-120.40043166666666,WAYPOINT,W,,ENRT
GIDER,32.406778333333335,-94.23347166666667,WAYPOINT,R,L,ENRT
GIDGT,36.18985,-114.237635,WAYPOINT,C,,ENRT
GIDTE,7.539425,151.92328333333333,WAYPOINT,W,,ENRT
GIDXO,40.77579333333333,-82.40387333333334,WAYPOINT,W,,ENRT
GIFEN,31.805246666666665,-106.14048666666666,WAYPOINT,C,L,ENRT
GIFER,36.93516666666667,-74.1175,WAYPOINT,W,,ENRT
GIFFA,31.375538333333335,-95.25101833333333,WAYPOINT,C,,ENRT
GIFFY,33.219885,-85.66812,WAYPOINT,C,L,ENRT
GIFLE,30.817933333333333,-96.23433333333334,WAYPOINT,R,L,ENRT
GIFME,38.20039833333333,-121.58523666666666,WAYPOINT,W,L,ENRT
GIFRD,42.66743833333334,-120.526615,WAYPOINT,W,L,ENRT
GIFTS,39.12298833333333,-89.834055,WAYPOINT,C,L,ENRT
GIGGY,42.3916,-82.57321166666667,WAYPOINT,W,,ENRT
GIGIH,25.019601666666667,-81.79031333333333,WAYPOINT,W,L,ENRT
GIGLE,28.52595833333333,-80.65677333333333,WAYPOINT,W,,ENRT
GIGLS,38.58489,-104.30621666666667,WAYPOINT,R,,ENRT
GIGSE,43.22261,-111.21879666666666,WAYPOINT,C,L,ENRT
GIGTE,35.93672333333333,-76.38844833333333,WAYPOINT,W,,ENRT
GIGVE,33.517536666666665,-94.23628666666667,WAYPOINT,C,L,ENRT
GIHJO,44.10536666666667,-92.55631666666666,WAYPOINT,W,,ENRT
GIJ,41.767833333333336,-86.31773833333334,VOR_DME,K,,
GIKAW,29.62495,-95.15937,WAYPOINT,R,,ENRT
GIKBE,30.483586666666667,-86.68929,WAYPOINT,W,,ENRT
GIKDE,66.79115666666667,-150.669835,WAYPOINT,W,,ENRT
GIKEY,30.89005166666667,-88.30295,WAYPOINT,C,L,ENRT
GILBI,26.405295,-80.72407666666666,WAYPOINT,C,L,ENRT
GILBY,38.97060166666667,-77.58677333333333,WAYPOINT,C,L,ENRT
GILDY,40.334045,-86.22647666666667,WAYPOINT,W,,ENRT
GILFF,38.35747666666666,-77.43423,WAYPOINT,W,,ENRT
GILFN,34.7907,-80.96690666666667,WAYPOINT,W,,ENRT
GILLI,40.171701666666664,-79.89288333333333,WAYPOINT,W,,ENRT
GILLM,34.62164166666667,-116.93719166666666,WAYPOINT,R,,ENRT
GILLY,32.05970166666667,-83.70530166666667,WAYPOINT,R,L,ENRT
GILMA,35.972696666666664,-76.70202166666667,WAYPOINT,R,H,ENRT
GILRO,37.04110333333333,-121.56779333333333,WAYPOINT,C,L,ENRT
GILSE,48.27103666666667,-101.05432333333333,WAYPOINT,R,,ENRT
GILTE,44.671578333333336,-100.21878166666667,WAYPOINT,C,L,ENRT
GILTY,41.85908166666667,-87.858,WAYPOINT,W,,ENRT
GILYY,32.86868666666667,-116.35087333333334,WAYPOINT,W,L,ENRT
GIMBE,29.75646,-101.356125,WAYPOINT,R,,ENRT
GIMGE,40.539498333333334,-91.11951666666667,WAYPOINT,R,,ENRT
GIMLE,33.98583333333333,-98.58941666666666,WAYPOINT,W,,ENRT
GIMME,40.402908333333336,-111.92492166666666,WAYPOINT,C,,ENRT
GIMMY,39.70406666666667,-121.67262833333334,WAYPOINT,R,,ENRT
GIMPE,32.807343333333336,-117.25123333333333,WAYPOINT,R,,ENRT
GIMXO,35.488231666666664,-84.42576666666666,WAYPOINT,W,,ENRT
GIMYI,36.426071666666665,-82.95701,WAYPOINT,W,,ENRT
GINBE,48.00591,-103.90732166666666,WAYPOINT,C,L,ENRT
GINEY,43.88715333333333,-89.85633166666666,WAYPOINT,W,,ENRT
GINGR,32.857005,-105.58655333333333,WAYPOINT,R,H,ENRT
GINIA,39.839765,-90.1022,WAYPOINT,C,L,ENRT
GINJU,37.539785,-121.974125,WAYPOINT,W,,ENRT
GINKE,33.874091666666665,-112.23903833333334,WAYPOINT,C,L,ENRT
GINLE,46.021071666666664,-119.03755166666667,WAYPOINT,C,L,ENRT
GINNA,34.22045,-118.82591333333333,WAYPOINT,R,L,ENRT
GINNE,33.122193333333335,-79.97034833333333,WAYPOINT,C,L,ENRT
GINNN,35.03888833333333,-81.46784666666667,WAYPOINT,W,,ENRT
GINNO,36.43528166666667,-114.79059833333334,WAYPOINT,R,,ENRT
GINTE,64.83692833333333,-147.33906333333334,WAYPOINT,W,,ENRT
GINTT,57.022345,-135.32094833333332,WAYPOINT,W,,ENRT
GINTY,30.325868333333332,-86.23733,WAYPOINT,R,,ENRT
GINYA,38.93884166666667,-77.67471,WAYPOINT,C,H,ENRT
GINZO,42.12491166666667,-72.601375,WAYPOINT,W,,ENRT
GIPDE,37.403075,-79.85966,WAYPOINT,R,,ENRT
GIPEC,42.823605,-106.77150833333333,WAYPOINT,R,L,ENRT
GIPLE,38.87346,-84.04162833333334,WAYPOINT,C,L,ENRT
GIPPL,31.37566,-81.15895,WAYPOINT,W,H,ENRT
GIPPR,35.205816666666664,-79.98465,WAYPOINT,C,L,ENRT
GIREY,34.166666666666664,-112.46666666666667,WAYPOINT,W,,ENRT
GIRGE,43.366735,-111.317455,WAYPOINT,W,,ENRT
GIRLS,43.605983333333334,-90.27648333333333,WAYPOINT,R,,ENRT
GIRPE,36.7913,-119.75515166666666,WAYPOINT,W,,ENRT
GIRRO,33.219681666666666,-93.21698833333333,WAYPOINT,W,,ENRT
GIRTS,55.12009833333333,-131.638545,WAYPOINT,C,L,ENRT
GIRVE,29.702923333333334,-96.53616166666667,WAYPOINT,W,,ENRT
GISSH,26.45672,-79.81941,WAYPOINT,W,,ENRT
GISTS,33.00316,-80.31866333333333,WAYPOINT,R,L,ENRT
GITCE,35.287635,-86.23967,WAYPOINT,W,,ENRT
GITLE,32.1595,-132.824,WAYPOINT,W,B,ENRT
GITRR,34.68925,-116.57155333333333,WAYPOINT,W,,ENRT
GITTI,46.01678,-93.97227833333334,WAYPOINT,W,,ENRT
GITVE,26.437555,-81.29168,WAYPOINT,W,,ENRT
GITZM,37.20701833333333,-116.07587166666667,WAYPOINT,W,,ENRT
GIVES,40.418636666666664,-82.5869,WAYPOINT,W,,ENRT
GIVKE,29.306216666666668,-98.21678333333334,WAYPOINT,C,,ENRT
GIVME,36.05622,-85.78471166666667,WAYPOINT,W,,ENRT
GIVNE,36.404536666666665,-76.05843333333334,WAYPOINT,R,,ENRT
GIVSE,37.42006833333333,-79.13777666666667,WAYPOINT,W,,ENRT
GIWFY,42.757268333333336,-89.01743666666667,WAYPOINT,W,,ENRT
GIYEB,36.05923666666666,-78.83637166666666,WAYPOINT,W,,ENRT
GIYED,42.50367,-99.13425833333334,WAYPOINT,C,L,ENRT
GIYYE,28.271763333333332,-100.16795,WAYPOINT,W,,ENRT
GIZCY,41.908365,-91.15067,WAYPOINT,C,L,ENRT
GIZER,30.641995,-92.65823,WAYPOINT,R,,ENRT
GIZMO,35.54318333333333,-80.65287333333333,WAYPOINT,C,L,ENRT
GIZZZ,25.383541666666666,-80.08749166666666,WAYPOINT,W,,ENRT
GKN,62.152251666666665,-145.44175166666668,VOR_DME,P,,
GKNEE,34.05696833333333,-119.31781,WAYPOINT,W,,ENRT
GL,39.28960333333333,-101.60020833333333,NDB,,,
GLAAS,18.0,-55.0,WAYPOINT,W,,ENRT
GLACO,34.94000833333333,-115.96722,WAYPOINT,C,H,ENRT
GLACR,58.75468166666667,-136.92270666666667,WAYPOINT,W,,ENRT
GLADI,35.671375,-117.70524333333333,WAYPOINT,R,,ENRT
GLADY,44.66808666666667,-90.008555,WAYPOINT,W,,ENRT
GLADZ,25.6402,-81.23814833333333,WAYPOINT,W,,ENRT
GLAMS,24.887433333333334,-79.69276,WAYPOINT,W,,ENRT
GLANC,37.437835,-79.056275,WAYPOINT,W,,ENRT
GLAND,29.656718333333334,-95.98827833333333,WAYPOINT,C,L,ENRT
GLARA,45.273401666666665,-122.60189166666666,WAYPOINT,C,L,ENRT
GLARE,35.25833333333333,-74.8765,WAYPOINT,W,,ENRT
GLARS,42.618305,-89.536655,WAYPOINT,W,,ENRT
GLASR,47.85256666666667,-121.189015,WAYPOINT,C,,ENRT
GLASS,38.12284833333333,-90.32342166666666,WAYPOINT,C,L,ENRT
GLAWX,25.652343333333334,-81.15129833333333,WAYPOINT,W,,ENRT
GLAZD,34.973063333333336,-116.323645,WAYPOINT,W,,ENRT
GLAZE,38.552095,-81.43563166666667,WAYPOINT,C,L,ENRT
GLAZR,36.42013,-84.77488166666667,WAYPOINT,W,H,ENRT
GLAZZ,58.11836666666667,-134.12626666666668,WAYPOINT,W,,ENRT
GLBRT,30.133433333333333,-95.60864,WAYPOINT,W,,ENRT
GLCER,29.076003333333333,-98.49318166666667,WAYPOINT,R,,ENRT
GLD,39.38605333333334,-101.68871166666666,VOR_DME,K,,
GLDDD,37.73621166666667,-120.65781166666666,WAYPOINT,W,,ENRT
GLDIS,39.68986833333334,-119.64270166666667,WAYPOINT,W,,ENRT
GLEAN,35.676653333333334,-79.25644333333334,WAYPOINT,R,,ENRT
GLEBE,38.8714,-77.69332833333333,WAYPOINT,W,,ENRT
GLEED,46.62474,-120.56847833333333,WAYPOINT,R,L,ENRT
GLEEM,39.66818333333333,-75.709935,WAYPOINT,R,,ENRT
GLEEP,37.134395,-76.04323833333333,WAYPOINT,W,,ENRT
GLEES,42.917813333333335,-105.83485833333333,WAYPOINT,C,L,ENRT
GLENA,38.5355,-73.667,WAYPOINT,W,,ENRT
GLENE,41.450806666666665,-95.50299,WAYPOINT,W,,ENRT
GLENO,39.341973333333335,-107.368015,WAYPOINT,C,B,ENRT
GLENT,55.40462,-162.52543833333334,WAYPOINT,C,L,ENRT
